Dispatch_ID,Kernel_Name,GPU_ID
525,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>)",0
526,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>)",0
527,__amd_rocclr_copyBuffer,0
528,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>)",0
529,__amd_rocclr_copyBuffer,0
530,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>)",0
531,__amd_rocclr_copyBuffer,0
532,__amd_rocclr_copyBuffer,0
533,__amd_rocclr_copyBuffer,0
534,__amd_rocclr_copyBuffer,0
535,__amd_rocclr_copyBuffer,0
536,__amd_rocclr_copyBuffer,0
537,__amd_rocclr_copyBuffer,0
538,__amd_rocclr_copyBuffer,0
539,__amd_rocclr_copyBuffer,0
540,__amd_rocclr_copyBuffer,0
541,__amd_rocclr_copyBuffer,0
542,__amd_rocclr_copyBuffer,0
543,__amd_rocclr_copyBuffer,0
544,__amd_rocclr_copyBuffer,0
545,__amd_rocclr_copyBuffer,0
546,__amd_rocclr_copyBuffer,0
547,__amd_rocclr_copyBuffer,0
548,__amd_rocclr_copyBuffer,0
549,__amd_rocclr_copyBuffer,0
550,__amd_rocclr_copyBuffer,0
551,__amd_rocclr_copyBuffer,0
552,__amd_rocclr_copyBuffer,0
553,__amd_rocclr_copyBuffer,0
554,__amd_rocclr_copyBuffer,0
555,__amd_rocclr_copyBuffer,0
556,__amd_rocclr_copyBuffer,0
557,__amd_rocclr_copyBuffer,0
558,__amd_rocclr_copyBuffer,0
559,__amd_rocclr_copyBuffer,0
560,__amd_rocclr_copyBuffer,0
561,__amd_rocclr_copyBuffer,0
562,__amd_rocclr_copyBuffer,0
563,__amd_rocclr_copyBuffer,0
564,__amd_rocclr_copyBuffer,0
565,__amd_rocclr_copyBuffer,0
566,__amd_rocclr_copyBuffer,0
567,__amd_rocclr_copyBuffer,0
568,__amd_rocclr_copyBuffer,0
569,__amd_rocclr_copyBuffer,0
570,__amd_rocclr_copyBuffer,0
571,__amd_rocclr_copyBuffer,0
572,__amd_rocclr_copyBuffer,0
573,__amd_rocclr_copyBuffer,0
574,__amd_rocclr_copyBuffer,0
575,__amd_rocclr_copyBuffer,0
576,__amd_rocclr_copyBuffer,0
577,__amd_rocclr_copyBuffer,0
578,__amd_rocclr_copyBuffer,0
579,__amd_rocclr_copyBuffer,0
580,__amd_rocclr_copyBuffer,0
581,__amd_rocclr_copyBuffer,0
582,__amd_rocclr_copyBuffer,0
583,__amd_rocclr_copyBuffer,0
584,__amd_rocclr_copyBuffer,0
585,__amd_rocclr_copyBuffer,0
586,__amd_rocclr_copyBuffer,0
587,__amd_rocclr_copyBuffer,0
588,__amd_rocclr_copyBuffer,0
589,__amd_rocclr_copyBuffer,0
590,__amd_rocclr_copyBuffer,0
591,__amd_rocclr_copyBuffer,0
592,__amd_rocclr_copyBuffer,0
593,__amd_rocclr_copyBuffer,0
594,__amd_rocclr_copyBuffer,0
595,__amd_rocclr_copyBuffer,0
596,__amd_rocclr_copyBuffer,0
597,__amd_rocclr_copyBuffer,0
598,__amd_rocclr_copyBuffer,0
599,__amd_rocclr_copyBuffer,0
600,__amd_rocclr_copyBuffer,0
601,__amd_rocclr_copyBuffer,0
602,__amd_rocclr_copyBuffer,0
603,__amd_rocclr_copyBuffer,0
604,__amd_rocclr_copyBuffer,0
605,__amd_rocclr_copyBuffer,0
606,__amd_rocclr_copyBuffer,0
607,__amd_rocclr_copyBuffer,0
608,__amd_rocclr_copyBuffer,0
609,__amd_rocclr_copyBuffer,0
610,__amd_rocclr_copyBuffer,0
611,__amd_rocclr_copyBuffer,0
612,__amd_rocclr_copyBuffer,0
613,__amd_rocclr_copyBuffer,0
614,__amd_rocclr_copyBuffer,0
615,__amd_rocclr_copyBuffer,0
